SchoolName,CourseName,Approval,State,Webpage,Telephone
San Jacinto CollegeMaritime Technology& Training  Center,AdvancedMeteorology,"Any applicant who has successfully completed your Advanced Meteorology(SANJCC-18) course will satisfy:⦁ Advanced Meteorology training requirements 46 CFR 11.305(a)(3)(iii) and11.307(a)(3)(iii) for STCW endorsements as Master or Chief Mate on vesselsof 3,000 GT or more; AND,⦁ 46 CFR 11.311(a)(3)(iii) and 11.313(a)(3)(iii) for STCW endorsements asMaster or Chief Mate on vessels of more than 500 GT and less than 3,000 GT;AND,⦁ The following practical assessments performed during this course havebeen determined to be equivalent of National Assessment Guidelines forSTCW Code, as amended 2010 Table A-II/2, as documented in NVICs10-14(Ch-1) and 11-14(Ch-1): 7.1; 7.2; 7.3; 7.4.A; 7.4.B; and 7.4.C.Approved Instructors may assess the above tasks during the delivery of thecourse.  Student assessment sheets or the formal Record of Assessment for theabove tasks do not need to be submitted.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,AdvancedShiphandling,"A mariner who successfully completes your Advanced Shiphandling (SANJCC-22)course will satisfy the Advanced Shiphandling training requirements of 46 CFR11.305(a)(3)(i) and 11.307(a)(3)(i) for STCW endorsements as Chief Mate orMaster on vessels of 3,000 GT or more and 46 CFR 11.311(a)(3)(i) AND 11.313(a)(3)(i) for STCW endorsements as Master or Chief Mate on vessels of more than500 GT and less than 3,000 GT; AND, the specific tasks found in NVIC 10-14(Ch-1) and NVIC 11-14 (Ch-1): 8.1.A through 9.17.A. Applicants who havesuccessfully completed your course need not present completed Task ControlSheets for these assessments in application for STCW certification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,AdvancedMeteorology,,,,
San Jacinto CollegeMaritime Technology& Training  Center,AdvancedMeteorology,,,,
San Jacinto CollegeMaritime Technology& Training  Center,Apprentice Mate(Steersman),"Any applicant successfully completing your Apprentice Mate (Steersman)(SANJCC-31) course and presenting your Certificate of Training within one year ofthe completion of training will satisfy, for Near Coastal or Inland routes only:⦁ The examination requirements of 46 CFR 11.466(a) for original issuance;OR⦁ The examination requirements of 46 CFR 10.227(e)(1)(iii) for renewal; OR⦁ The examination requirements of 46 CFR 10.227(i)(1) for re-issuance of anexpired credential; OR⦁ The examination requirements of 46 CFR 11.465(f)(3), provided theapplicant meets all the other requirements of 46 CFR 11.465(f).This course will NOT satisfy the navigation problems examination requirementfor a license valid upon Western Rivers.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Apprentice Mate(Steersman)Upgrade,"Any applicant, PROVIDED: he/she has met the exam requirements for MasterLess Than 200 GRT by either holding an endorsement as Master Less than 200GRT, OR holds an endorsement as Master Less Than 25, 50, or 100 GRT and hascompleted an Upgrade Master 100 GRT to Master 200 GRT course within oneyear of completion of the Apprentice Mate (Steersman) Upgrade (SANJCC-33)course, OR has completed a Master 100 GRT course and a Master 100 GRT toMaster 200 GRT course within one year of completion of the Apprentice Mate(Steersman) Upgrade (SANJCC-33) course; successfully completing yourApprentice Mate (Steersman) Upgrade (SANJCC-33) course and presenting yourCertificate of Training within one year of the completion of training, will satisfythe following examination requirements;⦁ The examination requirements of 46 CFR 11.466 for original issuance or 46CFR 10.227(e)(iii) for renewal of an endorsement as Apprentice Mate(Steersman) of Towing Vessels; AND⦁ The examination requirements of 46 11.463(d)(2) and NVIC 03-16(Enclosure 10) to remove the tonnage restrictions for Master of towingvessels; ANDIf applying for a Mate (Pilot) of Towing Vessels provided that they meet allother requirements of 46 CFR 11.465(f), will satisfy the following;⦁ The examination requirements of 46 CFR 11.465(f)(3) and may obtain anendorsement as Mate (Pilot) of Towing Vessels.⦁",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Apprentice Mate(Steersman)Upgrade,"Any applicant who has successfully completed your Apprentice Mate(Steersman) (SANJCC-33) course, and presenting your Certificate of Trainingwithin one year of the completion of training, will satisfy the examinationrequirements of 46 CFR 11.466(a) for original issuance, or 46 CFR 10.227(e)(2) forrenewal of an endorsement as Apprentice Mate (Steersman) of Towing Vessels(Near Coastal or Inland).  Endorsements issued on the basis of completion of thiscourse will be limited to vessels of not more than 200 GRT.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Apprentice Mate(Steersman)Western RiversNavigation,"Any applicant who has successfully completed your Apprentice Mate(Steersman) Western Rivers Navigation (SANJCC-34) course and presents yourCertificate of Training within one year of the completion of training, will satisfythe Navigation General examination requirements to add a Western Rivers routeto a license as Apprentice Mate (Steersman) Inland or Near Coastal.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Assistance Towing,Any applicant who successfully completes the Assistance Towing (SANJCC-42)course within one year of application will satisfy the requirements of 46 CFR11.482(b) to add an Assistance Towing endorsement to any national officerendorsement as Operator of Uninspected Passenger Vessels (OUPV) or Mate orMaster on vessels of less than 200 GRT.,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Automatic RadarPlotting Aids(ARPA),"Any applicant who has successfully completed your Automatic Radar PlottingAids (ARPA) (SANJCC-37) course will satisfy the ARPA training requirements ofthe following:46 CFR 11.305(a)(3)(vi); 46 CFR 11.307(a)(3)(vi); 46 CFR 11.309(a)(4)(xiv);46 CFR 11.311(a)(3)(viii); 46 CFR 11.313(a)(3)(viii); 46 CFR 11.315(a)(3)(v);46 CFR 11.317(a)(3)(vii); 46 CFR 11.319(a)(4)(viii); and 46 CFR 11.321(a)(3)(vii).ANDThe specific tasks from the National Assessment Guidelines found in NVIC 12-14Ch1 (Tasks 3.1, 3.2.A, 3.2.B, 3.3.A, 3.4, 3.5.A, and 3.6.ANDThe specific task from the National Assessment Guidelines found in NVIC 10-14Ch1 (Task 5.1)Applicants are not required to submit assessment checkoff sheets withapplications.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Auxiliary Machinery,"Any applicant, who successfully completed all modules comprising yourAuxiliary Machinery (SANJCC-862) course, will:⦁ Satisfy the Auxiliary Machinery training requirements of 46 CFR11.329(a)(4)(vi) for STCW endorsements as OICEW on vessels powered by mainpropulsion machinery of 750 kW / 1,000 HP propulsion power or more;AND⦁ Satisfy the specific TASKs from the OICEW NVIC 17-14:  4.2.A 4.3.M,4.3.N, 4.3.O, 4.3.P, 4.3.Q, 4.3.R, 4.3.S, 4.3.T, 4.3.U, 4.3.V, 5.1.A, 5.2.A,5.2.B, 5.2.C, 5.2.D, 5.2.E, and 5.3.A.⦁ Satisfy the Engineering Terminology and Shipboard Operations (ETSO)training   requirements of 46 CFR 11.329(a)(4)(v) for STCW endorsementsas OICEW on vessels powered by main propulsion machinery of 750 kW /1,000 HP propulsion power or more.Applicants who have successfully completed your course need not presentcompleted  Control Sheets  for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Basic Fire Fighting,"Any applicant who has successfully completed your Basic Fire Fighting(SANJCC-53) course will satisfy:⦁ Fire Prevention and Fire Fighting per STCW Code Section A-VI/1; and all theBasicFire Fighting assessments in NVIC 08-14.⦁ Fire Prevention and Fire Fighting per 46 CFR 11.302(a)(2) and 46 CFR 12.602(a)(2);⦁ Basic Fire Fighting per 46 CFR 11.201(h)(2) [Basic only] and 46 CFR 11.201(h)(3);and⦁ The fire fighting requirements for a national tankerman endorsement in 46CFR13.201(c)(3), 13.301(c)(3); 13.401(d) and 13.501(c)(3).Applicants who have successfully completed your course need not presentcompleted  Task Control Sheets  for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Basic Shiphandling& Steering ControlSystems,"Any applicant who has successfully completed your Basic Shiphandling &Steering Control Systems (SANJCC-72) course will satisfy the competencyrequirements of Table A-II/1 of the STCW, as amended 2010, for Officer inCharge of a Navigational Watch on Vessels of 500 GT or More; AND will satisfythe training requirements of 46 CFR 11.309(a)(4)(xi); AND The following Tasksfrom Enclosure (3) to NVIC 12-14 (Ch-1):  1.8.A, 1.8.B, 9.1.A, 9.2.A, 9.3.A, and9.5.A.Applicants who have successfully completed your course need not presentcompleted Task Control Sheets for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Basic TrainingRefresher,"Any applicant who has successfully completed the Basic Training Refresher(SANJCC-68) course will satisfy the continued competency requirements forSTCW Basic Training in STCW, as amended 2010, Basic Training in Section A-VI/1,46 CFR 11.302(e) and 46 CFR 12.602(e), AND, all of the tasks from the NationalAssessment Guidelines found in NVIC 08-14.Applicants are not required to present completed record of assessment sheetswhen applying for the STCW endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Basic TrainingRevalidation,"Any applicant who successfully completes your Basic Training Revalidation(SANJCC-718) course will satisfy the continued competency requirements forPersonal Survival Techniques and Fire Prevention and Fire Fighting in STCW asamended 2010, Section A-VI/1, 46 CFR 11.302(d) and 46 CFR 12.602(d), providedthat they have at least 1 year of sea service in the last 5 years.The following practical assessments performed during this course have beendetermined to be equivalent of National Assessment Guidelines TASK s, asdocumented in NVIC 08-14 Guidelines On Qualifications For STCW EndorsementsIn Basic Training; 1.14.B, 1.14.D, 1.14.E, 1.14.F, 1.14.G, 3.7.A, 3.8.A, 3.8.B, 3.8.C,and 3.8.D.Applicants who have successfully completed your course need not present acompleted  Record of Assessment  for these tasks in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Bridge ResourceManagement,"Any applicant who successfully completes your Bridge Resource Management(SANJCC-75) course will satisfy:   The bridge resource managementrequirements of 46 CFR 11.309(a)(4)(vii); 46 CFR 11.319(a)(4)(vii); 46 CFR11.321(a)(3)(iv); and Section A-II/1, Table A-II/1 of the STCW Code, as amended2010; AND   The following practical assessments performed during this coursehave been determined to be equivalent of National Assessment Guidelines Tasksas documented in NVIC 12-14 Guidelines on Qualifications for STCWEndorsements as Officer in Charge of a Navigational Watch on Vessels of 500 GTor More: 1.3.C; 2.7.A; 2.7.B; 2.7.C; 2.7.D; 2.7.E; 2.7.F; 2.7.G; AND     The followingpractical assessments performed during this course have been determined to beequivalent of National Assessment Guidelines Tasks as documented in NVIC13-14 Guidelines on Qualifications for STCW Endorsements as Master or Officerin Charge of a Navigational Watch of  Vessels of Less Than 500 GT Limited toNear Coastal Waters:  1.4.C. Applicants who have successfully completed thiscourse need not present completed  Control Sheets  for these assessments inapplication for STCW certification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Cargo Handling &Stowage(Operational Level),"Any applicant who successfully completes your Cargo Handling & Stowage(Operational Level) (SANJCC-100) course will satisfy the following requirements:The Cargo Handling and Stowage training requirements of 46 CFR 11.309(a)(4)(x)for an STCW endorsement as Officer in Charge of a Navigational Watch onvessels of 500 or more gross tonnage (ITC); AND The following practicalassessments performed during this course have been determined to beequivalent of National Assessment Guidelines Tasks, as documented in NVIC12-14 (Ch-1) Guidelines on Qualifications for Officer in Charge Of a NavigationalWatch on Vessels of 500 GT or More:  10.2, 10.3, 11.1, 11.2, 11.4.A, 11.5, 11.6,11.7.Applicants who have successfully completed your course need not presentcompleted Task Control Sheets for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,CelestialNavigation(Operational Level),"Any applicant who has successfully completed your Celestial Navigation(Operational Level) (SANJCC-114) course, if presented within one year ofcompletion, will satisfy the Oceans Navigation professional examinationrequirements  Navigation General: Oceans, and Navigation Problems: Oceans,in order to increase the scope of an endorsement as Master or Mate of self-propelled vessels of less than 500 or 1600 GRT from near coastal to oceans,andto increase the scope of an endorsement as Mate or Master of self-propelledvessels of less than 200 GRT from near coastal to oceans, and to increase thescope of an endorsement as Master or Mate of Uninspected Fishing IndustryVessels from near coastal to oceans. AND will satisfy:The Celestial Navigation training requirements of 46 CFR 11.309(a)(4)(viii) andassessment tasks 1.1.A, 1.1.B, 1.1.C, 1.1.D, 1.1.E, and 1.1.F from NVIC12-14(Ch-1)  Officer in Charge of a Navigational Watch,  for an STCWendorsement as OICNW on vessels of 500 GT or more and Tasks 1.2.A, 1.2.B,1.2.C, 2.1.A, 2.1.B and 2.1.C of NVIC 10-14(Ch-1)  Master or Chief Mate OnVessels Of 3,000 GT Or More,  and NVIC 11-14(Ch-1)  Master of Chief Mate OnVessels Of 500 GT Or More and Less Than 3,000 GT. .  Applicants who havesuccessfully completed this course need not present completed Task ControlSheets for these assessments in applying for an endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Company SecurityOfficer,Any applicant successfully completing the Company Security Officer(SANJCC-559) course will satisfy the training requirements of 33 CFR 104.210for Company Security Officer.,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Designated DutyEngineer (DDE)1000/4000Horsepower,"Any applicant who has successfully completed your Designated Duty Engineer(DDE) 1000/4000 Horsepower (SANJCC-156) course within 1 year of applicationwill:⦁ Satisfy the professional examination requirements of 46 CFR 11.903(a)(34) foranoriginal national officer endorsement as Designated Duty Engineer Less Than4,000HP Motor; AND⦁ Satisfy the following TASKs from the Officer in Charge of an Engineering WatchNVIC 17-14:  4.2.A; 5.1.A; 11.2.A; 11.3.A and 11.4.AApplicants who have successfully completed your course need not presentcompleted  Task Control Sheets  for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,ElectricalMachinery & BasicElectronics (EMBE),"A mariner who successfully completes your Electrical Machinery and BasicElectronics (SANJCC-861) course will satisfy:⦁ The training requirements of 46 CFR 11.329(a)(4)(x) for STCWendorsements asOICEW on vessels on vessels powered by main propulsion machinery of 750kW /1,000 HP propulsion power or more; AND⦁ The following specific TASKs from the OICEW NVIC 17-14:6.1.A;  6.1.B;  6.1.C;  6.1.D; 6.1.E and 6.2.AApplicants are not required to present the completed record of assessmentsheets when applying for the STCW endorsement",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Electronic ChartDisplayInformationSystem (ECDIS),"Any applicant who has successfully completed your Electronic Chart DisplayInformation System (ECDIS) (SANJCC-179) course will satisfy:⦁ The ECDIS training requirements within 46 CFR 11.305; 46 CFR 11.307; 46 CFR11.309; 46 CFR 11.311; 46 CFR 11.313; 46 CFR 11.315; 46 CFR 11.317; 46 CFR11.319; and 46 CFR 11.321; AND⦁ The specific tasks from the National Assessment Guidelines found in NVIC10-14 Ch1 and11-14 Ch1 (Tasks 6.1-6.7), NVIC 12-14 Ch1 (Tasks 4.1 and 4.2 and NVIC13-14 (Task 1.7.A).Applicants are not required to submit assessment checkoff sheets withapplications.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,ElectronicNavigation,A mariner who successfully completes your Electronic Navigation (SANJCC-181)course will satisfy the Electronic Navigation Systems training requirements of 46CFR 11.309(a)(4)(viii) towards STCW endorsement as OICNW on vessels of 500GT or more; AND the following assessments from OICNW 12-14(Ch-1) 1.4.A;1.4.B; 1.4.C; 1.4.D; and 1.5.A.,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,ElectronicNavigation,A mariner who successfully completes your Electronic Navigation (SANJCC-181)course will satisfy the Electronic Navigation Systems training requirements of 46CFR 11.309(a)(4)(viii) towards STCW endorsement as OICNW on vessels of 500GT or more; AND the following assessments from OICNW 12-14(Ch-1) 1.4.A;1.4.B; 1.4.C; 1.4.D; and 1.5.A.,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,EmergencyProcedures(Operational Level),"Any applicant who successfully completes your Emergency Procedures(Operational Level) (SANJCC-185) course will satisfy the Respond to Emergenciesstandard of competence requirements of Table A-II/1 of the STCW Code, asamended 2010; and 46 CFR 11.309(a)(3) for certification as an Officer in Chargeof a Navigational Watch on vessels of 500 gross tons (ITC) or more.The specific assessment tasks from the National Assessment Guidelines found inNVIC 12-14; Tasks 5.1.A, 5.2.A. and 5.3.A.Applicants who have successfully completed your course need not presentcompleted Task Control Sheets for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Engine RoomResourceManagement,"Any applicant who has successfully completed your Engine Room ResourceManagement (SANJCC-187) course will satisfy the:Engine Room Resource Management training requirements in 46 CFR 11.325(a)(3)(i)and (b)(1); 46 CFR 11.327(a)(3)(i) and (b)(1); 46 CFR 11.329(a)(4)(iv); 46 CFR11.331(a)(3)(i) and (b)(1); and 46 CFR 11.333(a)(3)(i) and (b)(1); AND,The Leadership and Teamworking Skills within 46 CFR 11.329(c); AND,Specific task from NVIC 17-14 Officer in Charge of an Engineering Watch:1.1.F,  1.4.A, 3.1.A,  16.1.A,  16.2.A,  16.3.A,  16.4.AApplicants who have successfully completed this course need not presentcompleted Task Control Sheets for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,First Aid & CPR,"Any applicant who successfully completes your First Aid & CPR (SANJCC-197)course will satisfy the following requirements:⦁ The First Aid and CPR training requirements of 46 CFR 11.201(i)(1),PROVIDED that this training was completed within one year of the date ofapplication; AND⦁ Elementary First Aid  Training requirements per 46 CFR 11.302(a)(3) and 46CFR 12.602(a)(3), as set out in STCW Code Table A-VI/1-3; AND⦁ Elementary First Aid standards of competence requirements of 46 CFR11.302(a)(3) and 46 CFR 12.602(a)(3), as set out in STCW Code Table A-VI/1-3of the STCW code, as amended 2010 and has met the desired standard ofcompetence from the National Assessment Guidelines of the ElementaryFirst Aid section of the Basic Training NVIC 08-14.Applicants who have successfully completed your course need not presentcompleted  Task Control Sheets  for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Global MaritimeDistress & SafetySystem (GMDSS),Any applicant who successfully completes your Global Maritime Distress & SafetySystem (GMDSS) (SANJCC-210) course will satisfy the GMDSS trainingrequirements of46 CFR 11.305(a)(3)(viii); 46 CFR 11.307(a)(3)(viii); 46 CFR 11.309(a)(4)(xv); 46CFR 11.311(a)(3)(ix); 46 CFR 11.313(a)(3)(ix); 46 CFR 11.315(a)(3)(vi); and 46 CFR11.319(a)(4)(ix).,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Leadership andManagerial Skills,"Any applicant who has successfully completed your Leadership and ManagerialSkills (SANJCC-751) course will satisfy:⦁ The Leadership and Teamworking Skills within 46 CFR 11.309; 46 CFR 11.319;46 CFR11.321; AND, the specific tasks from the National Assessment Guidelines foundin NVIC12-14(Ch-2) (Tasks 18.1.A-18.5.A), for an endorsement as Officer in Charge of aNavigational Watch;⦁ The Leadership and Teamworking Skills within 46 CFR 11.329; AND, the specifictasksfrom the National Assessment Guidelines found in NVIC 17-14 (Tasks16.1.A-16.4.A), foran endorsement as Officer in Charge of an Engineering Watch;⦁ Task 12.1 found in NVIC13-14 for an endorsement as Master or Officer inCharge of a     Navigational Watch of Vessels of Less Than 500 GT Limited to NearCoastal Waters;⦁ The Leadership and Managerial Skills within 46 CFR 11.305; 46 CFR 11.307; 46CFR11.311; 46 CFR 11.313; 46 CFR 11.315; 46 CFR 11.317; 46 CFR 11.325; 46 CFR11.327; 46 CFR 11.331; 46 CFR 11.333; AND, the specific tasks found in NVIC10-14(Ch-1) (Tasks 18.1, 18.2), NVIC 11-14(Ch-1) (Tasks 18.1, 18.2), NVIC 15-14 &16-14 (Task 14.1.A).Applicants who have successfully completed this course need not presentcompleted Task Control Sheets for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Leadership andTeamworking Skills,"Any applicant who has successfully completed your Leadership and TeamworkingSkills (SANJCC-768) course will satisfy:The Leadership and Teamworking Skills within 46 CFR 11.309; 46 CFR 11.319;46 CFR 11.321; AND, the specific tasks from the National Assessment Guidelinesfound in NVIC 12-14 (Tasks 18.1.A-18.5.A), for an endorsement as Officer inCharge of a Navigational Watch;The Leadership and Teamworking Skills within 46 CFR 11.329; AND, the specifictasks from the National Assessment Guidelines found in NVIC 17-14 (Tasks16.1.A-16.4.A), for an endorsement as Officer in Charge of an Engineering Watch;Applicants who have successfully completed this course need not presentcompleted Task Control Sheets for these assessments in application for STCWcertification.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Management ofElectrical &Electronic ControlEquipment (MEECE),"Any applicant who has successfully completed your Management of Electrical &Electronic Control Equipment (SANJCC-176) course will satisfy the Managementof Electrical & Electronic Control Equipment training requirements of 46 CFR11.325(a)(3)(iii) and (b)(3);46 CFR 11.327(a)(3)(iii) and (b)(3); 46 CFR 11.331(a)(3)(iii) and (b)(3); and 46 CFR11.333(a)(3)(iii) and (b)(3).This course does not satisfy any competencies required by STCW, as amended2010.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Management ofMedical Care,"Any applicant who successfully completes your Management of Medical Care(SANJCC-788) course will satisfy the Management of Medical Care trainingrequirements of Table A-II/2 of the STCW Code, as amended 2010; and 46 CFR11.305(a)(3)(ix); 11.307(a)(3)(ix); 11.311(a)(3)(vi); 11.313(a)(3)(vi).and 11.315(a)(3)(ii).  The specific tasks from the National Assessment Guidelines found in NVIC10-14; Tasks 15.5.A, 19.1.A, 19.2.A. and 19.3.A.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Marine PropulsionPlants,"Any applicant who has successfully completed your Marine Propulsion Plants(SANJCC-272) course will satisfy:     The Competence of Table A-II/2 - OperateRemote Controls of Propulsion Plant and       Engineering Systems and Services ofthe STCW, as amended 2010, for Masters and Chief      Mates on ships of 500gross tons (ITC), or more, AND the Vessel Power Plants       requirements of Table2 to 46 CFR Table 11.910 for Master/Chief Mate, oceans/near       coastal,unlimited tonnage; AND      The following specific Tasks from the Master/ChiefMate 3,000 GT or more NVIC 10-14:       10.1.A;  10.1.B;  10.1.C;  10.1.D;  10.2.A;10.2.B;  10.2.C;  10.2.D;  10.2.F;  10.2.G;         10.2.H;  10.2.I;  10.2.J;  10.2.K;10.3.A;  and  10.3.B. Completed TASKs are not required to be submitted forapplication towards endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Maritime SecurityAwareness,"Any applicant who has successfully completed your Maritime Security Awareness(SANJCC-561) course will satisfy the security awareness requirements 46 CFR12.627(a)(1) and paragraphs 1-4 of Section A-VI/6 and Table A-VI/6-1 of theSTCW Code, as amended 2010, for an STCW endorsement for SecurityAwareness.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Medical CarePerson in Charge,"Any applicant who has successfully completed your Medical Care Person inCharge (SANJCC-307) course will satisfy the Medical Care Person In Chargetraining requirements of 46 CFR 11.305(a)(3)(ix); 11.307(a)(3)(ix); 11.311(a)(3)(vi); 11.313(a)(3)(vi); 11.315(a)(3)(ii); and 46 CFR 12.621(a)(1) and (2); and TableA-VI/4-2 of the STCW Code, as amended for an STCW endorsement as Person inCharge of Medical Care, provided they have completed a Coast Guard approvedMedical Care Provider course within 6 months of starting thi course; AND, theManagement of Medical Care training requirements of 46 CFR 11.305(a)(3)(ix);11.307(a)(3)(ix); 11.311(a)(3)(vi) and 11.315(a)(3)(ii); and Table A-II/2 of theSTCW Code, as amended; AND, the specific tasks found in NVIC 10-14(Ch-1)15.5A, 19.1, 19.2, and 19.3.Applicants need not present completed Task Completion Sheets when applyingfor an STCW endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Medical CareProvider,Any applicant who has successfully completed your Medical Care Provider(SANJCC-310) course will satisfy the following:⦁ STCW Code Table A-VI/4-1; and⦁ the competency requirements of 46 CFR 12.619(a)(2); and the MedicalFirst-Aid Provider training requirements of 46 CFR 11.309(a)(4)(i); 46 CFR11.317(a)(3)(i); 46 CFR 11.319(a)(4)(i); 46 CFR 11.329(a)(4)(i); 46 CFR11.335(a)(3)(i); and 46 CFR 12.619(a)(1); and⦁ the specific task from NVIC 12-14 (Ch-1) (Task 16.1).,TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,OICEW-DieselEngine,"Any applicant who has successfully completed your OICEW   Diesel Engine(SANJCC-734) course will satisfy:⦁ The Motor Plants training requirements of 46 CFR 11.329(a)(4)(ix) towardsanSTCW endorsement as OICEW on vessels on vessels powered by mainpropulsionmachinery of 750 kW / 1,000 HP propulsion power or more;OR⦁ Receive 60 days of sea credit toward the upgrade of the applicantsUnlimitedThird Engineer Motor endorsement to an Unlimited Second Engineer Motorendorsement.AND⦁ Will be credited with the following specific TASKs from the OICEW NVIC17-14:1.1.A; 1.1.B; 1.1.E; 1.1.F; 1.2.A; 3.1.A; 4.1.A; 4.2.A; 4.3.A(Motor); 4.3.C;4.3.F; 6.1.B; and 6.1.D.Application of this course may be used only once towards either STCW Trainingor Sea Service Credit.Applicants are not required to present the completed record of assessmentsheets when applying for the STCW endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Personal Safety &SocialResponsibilities(PSSR),"Any applicant who successfully completes your Personal Safety & SocialResponsibilities (SANJCC-359) course will satisfy the Personal Safety & SocialResponsibilities competency and training requirements of Section A-VI/1 andTable A-VI/1-4 of the STCW Code, as amended 2010, and 46 CFR 11.302(a)(4) and12.602(a)(4); AND have performed all assessment tasks as guided by theapplicable section within the Basic Training NVIC 08-14.Applicants are not required to present completed record of assessment sheetswhen applying for the STCW endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
San Jacinto CollegeMaritime Technology& Training  Center,Proficiency InSurvival Craft,"Any applicant who has successfully completed your Proficiency in Survival Craft(SANJCC-372) course will satisfy the competency requirements of Table A-VI/2-1of the STCW, as amended 2010, for Proficiency in Survival Craft and Rescue BoatsOther Than Fast Rescue Boats (PSC) and⦁ Will satisfy the practical demonstration requirements of 46 CFR 12.407(b)(3) for endorsements for Lifeboatman and⦁ Have performed the equivalent of all practical demonstration requirementsas guided by the PSC NVIC 04-14 and⦁ Provided that they have presented within one year of the completion oftraining, the written  Survival Craft  examination requirements for serviceon vessels.The sea service requirements for Lifeboatman must be met and are not part ofthis approval.  Applicants are not required to present completed record ofassessment sheets when applying for the STCW or Lifeboatman endorsement.",TX,#http://www.sanjac.edu/maritime#,2819742200
